id,label
56683,cat
56684,plane
56685,bird
56686,car
56687,cat
56688,plane
56689,car
56690,cat
56691,frog
56692,cat
56693,plane
56694,cat
56695,cat
56696,bird
56697,frog
56698,bird
56699,frog
56700,dog
56701,bird
56702,ship
56703,cat
56704,bird
56705,cat
56706,bird
56707,car
56708,ship
56709,frog
56710,cat
56711,dog
56712,plane
56713,car
56714,cat
56715,ship
56716,frog
56717,frog
56718,car
56719,ship
56720,plane
56721,cat
56722,plane
56723,dog
56724,frog
56725,plane
56726,ship
56727,bird
56728,bird
56729,cat
56730,cat
56731,bird
56732,bird
56733,cat
56734,cat
56735,ship
56736,plane
56737,plane
56738,bird
56739,frog
56740,bird
56741,cat
56742,cat
56743,frog
56744,ship
56745,bird
56746,car
56747,cat
56748,bird
56749,bird
56750,dog
56751,bird
56752,plane
56753,plane
56754,ship
56755,plane
56756,bird
56757,plane
56758,plane
56759,cat
56760,bird
56761,ship
56762,plane
56763,cat
56764,cat
56765,plane
56766,dog
56767,dog
56768,car
56769,dog
56770,frog
56771,car
56772,ship
56773,dog
56774,bird
56775,cat
56776,dog
56777,plane
56778,bird
56779,cat
56780,cat
56781,cat
56782,cat
56783,cat
56784,frog
56785,cat
56786,cat
56787,frog
56788,plane
56789,car
56790,ship
56791,cat
56792,dog
56793,frog
56794,cat
56795,cat
56796,bird
56797,plane
56798,ship
56799,cat
56800,bird
56801,cat
56802,car
56803,car
56804,ship
56805,cat
56806,bird
56807,ship
56808,cat
56809,plane
56810,frog
56811,cat
56812,plane
56813,ship
56814,ship
56815,ship
56816,cat
56817,car
56818,bird
56819,cat
56820,ship
56821,plane
56822,cat
56823,plane
56824,car
56825,frog
56826,car
56827,bird
56828,bird
56829,frog
56830,cat
56831,ship
56832,cat
56833,bird
56834,frog
56835,car
56836,ship
56837,ship
56838,bird
56839,cat
56840,ship
56841,plane
56842,plane
56843,dog
56844,ship
56845,frog
56846,bird
56847,ship
56848,plane
56849,ship
56850,cat
56851,plane
56852,plane
56853,ship
56854,cat
56855,cat
56856,frog
56857,cat
56858,car
56859,plane
56860,dog
56861,frog
56862,ship
56863,frog
56864,cat
56865,plane
56866,car
56867,frog
56868,plane
56869,cat
56870,plane
56871,plane
56872,plane
56873,cat
56874,frog
56875,ship
56876,cat
56877,plane
56878,cat
56879,dog
56880,cat
56881,cat
56882,cat
56883,bird
56884,frog
56885,frog
56886,ship
56887,ship
56888,cat
56889,frog
56890,bird
56891,car
56892,ship
56893,plane
56894,plane
56895,frog
56896,car
56897,plane
56898,car
56899,cat
56900,plane
56901,plane
56902,frog
56903,cat
56904,plane
56905,cat
56906,frog
56907,frog
56908,bird
56909,bird
56910,plane
56911,cat
56912,cat
56913,dog
56914,plane
56915,cat
56916,cat
56917,plane
56918,bird
56919,bird
56920,cat
56921,bird
56922,car
56923,frog
56924,car
56925,frog
56926,cat
56927,plane
56928,dog
56929,plane
56930,cat
56931,cat
56932,frog
56933,bird
56934,plane
56935,bird
56936,bird
56937,cat
56938,frog
56939,cat
56940,bird
56941,cat
56942,bird
56943,ship
56944,ship
56945,frog
56946,plane
56947,cat
56948,frog
56949,cat
56950,frog
56951,ship
56952,plane
56953,cat
56954,cat
56955,cat
56956,bird
56957,cat
56958,bird
56959,ship
56960,ship
56961,plane
56962,bird
56963,ship
56964,cat
56965,dog
56966,cat
56967,bird
56968,car
56969,bird
56970,cat
56971,frog
56972,cat
56973,cat
56974,plane
56975,car
56976,bird
56977,ship
56978,cat
56979,dog
56980,dog
56981,bird
56982,ship
56983,frog
56984,cat
56985,plane
56986,car
56987,ship
56988,ship
56989,cat
56990,plane
56991,cat
56992,bird
56993,frog
56994,bird
56995,frog
56996,plane
56997,plane
56998,cat
56999,bird
57000,ship
57001,plane
57002,frog
57003,frog
57004,car
57005,plane
57006,cat
57007,frog
57008,plane
57009,car
57010,car
57011,frog
57012,ship
57013,ship
57014,plane
57015,frog
57016,frog
57017,bird
57018,ship
57019,frog
57020,ship
57021,ship
57022,dog
57023,cat
57024,dog
57025,frog
57026,cat
57027,bird
57028,frog
57029,cat
57030,cat
57031,frog
57032,frog
57033,ship
57034,frog
57035,ship
57036,cat
57037,ship
57038,car
57039,plane
57040,bird
57041,bird
57042,cat
57043,plane
57044,cat
57045,bird
57046,ship
57047,ship
57048,ship
57049,bird
57050,plane
57051,bird
57052,cat
57053,bird
57054,car
57055,dog
57056,ship
57057,plane
57058,car
57059,frog
57060,cat
57061,bird
57062,frog
57063,cat
57064,plane
57065,plane
57066,plane
57067,cat
57068,ship
57069,car
57070,ship
57071,car
57072,cat
57073,cat
57074,bird
57075,plane
57076,cat
57077,frog
57078,bird
57079,cat
57080,cat
57081,cat
57082,ship
57083,bird
57084,cat
57085,bird
57086,cat
57087,plane
57088,bird
57089,cat
57090,plane
57091,cat
57092,plane
57093,ship
57094,ship
57095,bird
57096,cat
57097,bird
57098,ship
57099,ship
57100,frog
57101,bird
57102,frog
57103,cat
57104,ship
57105,dog
57106,car
57107,dog
57108,plane
57109,ship
57110,cat
57111,plane
57112,bird
57113,cat
57114,ship
57115,frog
57116,frog
57117,ship
57118,plane
57119,plane
57120,plane
57121,ship
57122,bird
57123,cat
57124,plane
57125,cat
57126,ship
57127,cat
57128,cat
57129,ship
57130,cat
57131,frog
57132,ship
57133,cat
57134,bird
57135,plane
57136,cat
57137,bird
57138,cat
57139,cat
57140,ship
57141,plane
57142,car
57143,frog
57144,frog
57145,bird
57146,cat
57147,plane
57148,ship
57149,cat
57150,bird
57151,plane
57152,ship
57153,plane
57154,plane
57155,plane
57156,cat
57157,cat
57158,cat
57159,ship
57160,cat
57161,plane
57162,cat
57163,plane
57164,dog
57165,car
57166,cat
57167,bird
57168,bird
57169,ship
57170,bird
57171,car
57172,ship
57173,ship
57174,bird
57175,cat
57176,bird
57177,frog
57178,cat
57179,cat
57180,ship
57181,cat
57182,cat
57183,car
57184,car
57185,plane
57186,cat
57187,frog
57188,cat
57189,cat
57190,bird
57191,bird
57192,cat
57193,ship
57194,ship
57195,cat
57196,cat
57197,ship
57198,plane
57199,frog
57200,bird
57201,car
57202,plane
57203,frog
57204,ship
57205,ship
57206,cat
57207,bird
57208,plane
57209,bird
57210,bird
57211,bird
57212,cat
57213,ship
57214,frog
57215,ship
57216,plane
57217,frog
57218,cat
57219,plane
57220,cat
57221,bird
57222,car
57223,ship
57224,ship
57225,car
57226,dog
57227,car
57228,cat
57229,ship
57230,cat
57231,ship
57232,cat
57233,dog
57234,ship
57235,cat
57236,ship
57237,dog
57238,ship
57239,bird
57240,plane
57241,car
57242,bird
57243,frog
57244,cat
57245,cat
57246,ship
57247,ship
57248,ship
57249,ship
57250,frog
57251,frog
57252,bird
57253,bird
57254,frog
57255,plane
57256,ship
57257,bird
57258,cat
57259,cat
57260,bird
57261,cat
57262,cat
57263,plane
57264,cat
57265,bird
57266,ship
57267,plane
57268,cat
57269,ship
57270,cat
57271,frog
57272,ship
57273,cat
57274,bird
57275,car
57276,plane
57277,plane
57278,car
57279,cat
57280,ship
57281,ship
57282,cat
57283,plane
57284,cat
57285,bird
57286,ship
57287,frog
57288,ship
57289,plane
57290,frog
57291,bird
57292,bird
57293,bird
57294,ship
57295,cat
57296,ship
57297,cat
57298,bird
57299,frog
57300,ship
57301,frog
57302,frog
57303,cat
57304,bird
57305,bird
57306,plane
57307,cat
57308,ship
57309,cat
57310,dog
57311,ship
57312,frog
57313,car
57314,bird
57315,car
57316,plane
57317,bird
57318,frog
57319,bird
57320,plane
57321,ship
57322,bird
57323,dog
57324,ship
57325,car
57326,ship
57327,bird
57328,plane
57329,ship
57330,dog
57331,cat
57332,ship
57333,cat
57334,frog
57335,bird
57336,frog
57337,ship
57338,cat
57339,cat
57340,cat
57341,bird
57342,plane
57343,ship
57344,cat
57345,bird
57346,bird
57347,ship
57348,plane
57349,frog
57350,plane
57351,plane
57352,frog
57353,cat
57354,ship
57355,cat
57356,ship
57357,cat
57358,plane
57359,frog
57360,plane
57361,bird
57362,car
57363,bird
57364,cat
57365,plane
57366,cat
57367,ship
57368,bird
57369,ship
57370,plane
57371,cat
57372,car
57373,frog
57374,frog
57375,ship
57376,cat
57377,bird
57378,dog
57379,ship
57380,frog
57381,dog
57382,plane
57383,dog
57384,car
57385,bird
57386,plane
57387,frog
57388,plane
57389,ship
57390,cat
57391,cat
57392,ship
57393,ship
57394,car
57395,plane
57396,cat
57397,bird
57398,ship
57399,frog
57400,ship
57401,ship
57402,ship
57403,bird
57404,frog
57405,bird
57406,cat
57407,frog
57408,plane
57409,plane
57410,frog
57411,ship
57412,bird
57413,bird
57414,cat
57415,cat
57416,ship
57417,plane
57418,ship
57419,bird
57420,cat
57421,frog
57422,cat
57423,ship
57424,plane
57425,frog
57426,cat
57427,ship
57428,plane
57429,cat
57430,frog
57431,frog
57432,ship
57433,cat
57434,frog
57435,cat
57436,cat
57437,bird
57438,cat
57439,cat
57440,cat
57441,cat
57442,cat
57443,ship
57444,frog
57445,cat
57446,cat
57447,bird
57448,plane
57449,plane
57450,car
57451,plane
57452,cat
57453,cat
57454,car
57455,dog
57456,bird
57457,plane
57458,bird
57459,cat
57460,cat
57461,frog
57462,bird
57463,ship
57464,plane
57465,bird
57466,plane
57467,bird
57468,frog
57469,frog
57470,cat
57471,ship
57472,frog
57473,cat
57474,frog
57475,car
57476,plane
57477,dog
57478,car
57479,cat
57480,plane
57481,ship
57482,frog
57483,bird
57484,dog
57485,frog
57486,cat
57487,cat
57488,cat
57489,cat
57490,cat
57491,cat
57492,plane
57493,ship
57494,frog
57495,cat
57496,ship
57497,car
57498,car
57499,cat
57500,frog
57501,cat
57502,ship
57503,ship
57504,cat
57505,plane
57506,ship
57507,bird
57508,ship
57509,plane
57510,bird
57511,cat
57512,cat
57513,cat
57514,car
57515,frog
57516,ship
57517,ship
57518,cat
57519,frog
57520,plane
57521,car
57522,dog
57523,plane
57524,frog
57525,cat
57526,cat
57527,bird
57528,plane
57529,cat
57530,cat
57531,dog
57532,cat
57533,cat
57534,cat
57535,car
57536,dog
57537,frog
57538,plane
57539,cat
57540,cat
57541,cat
57542,frog
57543,cat
57544,cat
57545,ship
57546,car
57547,plane
57548,frog
57549,cat
57550,ship
57551,ship
57552,ship
57553,cat
57554,frog
57555,plane
57556,ship
57557,plane
57558,bird
57559,plane
57560,bird
57561,frog
57562,frog
57563,ship
57564,cat
57565,plane
57566,plane
57567,cat
57568,plane
57569,cat
57570,ship
57571,plane
57572,cat
57573,frog
57574,ship
57575,frog
57576,plane
57577,plane
57578,bird
57579,bird
57580,bird
57581,ship
57582,dog
57583,plane
57584,plane
57585,bird
57586,frog
57587,frog
57588,bird
57589,cat
57590,cat
57591,ship
57592,dog
57593,cat
57594,cat
57595,dog
57596,frog
57597,cat
57598,ship
57599,plane
57600,plane
57601,cat
57602,ship
57603,plane
57604,bird
57605,cat
57606,cat
57607,frog
57608,cat
57609,frog
57610,cat
57611,cat
57612,bird
57613,plane
57614,bird
57615,ship
57616,cat
57617,cat
57618,cat
57619,frog
57620,cat
57621,cat
57622,cat
57623,bird
57624,bird
57625,bird
57626,ship
57627,ship
57628,frog
57629,bird
57630,ship
57631,frog
57632,frog
57633,bird
57634,cat
57635,plane
57636,car
57637,car
57638,bird
57639,cat
57640,frog
57641,cat
57642,bird
57643,ship
57644,plane
57645,cat
57646,plane
57647,plane
57648,cat
57649,bird
57650,bird
57651,frog
57652,ship
57653,ship
57654,bird
57655,dog
57656,ship
57657,plane
57658,plane
57659,ship
57660,plane
57661,plane
57662,car
57663,plane
57664,frog
57665,frog
57666,bird
57667,frog
57668,cat
57669,car
57670,cat
57671,bird
57672,bird
57673,ship
57674,frog
57675,cat
57676,cat
57677,cat
57678,ship
57679,bird
57680,plane
57681,frog
57682,bird
57683,cat
57684,frog
57685,plane
57686,cat
57687,frog
57688,plane
57689,plane
57690,bird
57691,bird
57692,frog
57693,plane
57694,cat
57695,bird
57696,frog
57697,cat
57698,ship
57699,plane
57700,plane
57701,bird
57702,cat
57703,plane
57704,ship
57705,ship
57706,cat
57707,ship
57708,cat
57709,ship
57710,cat
57711,ship
57712,plane
57713,cat
57714,cat
57715,plane
57716,bird
57717,frog
57718,cat
57719,frog
57720,cat
57721,cat
57722,cat
57723,cat
57724,car
57725,cat
57726,ship
57727,ship
57728,plane
57729,plane
57730,frog
57731,cat
57732,cat
57733,cat
57734,ship
57735,cat
57736,cat
57737,cat
57738,ship
57739,cat
57740,plane
57741,dog
57742,car
57743,cat
57744,cat
57745,bird
57746,frog
57747,cat
57748,car
57749,cat
57750,bird
57751,ship
57752,cat
57753,cat
57754,ship
57755,car
57756,cat
57757,dog
57758,ship
57759,ship
57760,cat
57761,ship
57762,frog
57763,ship
57764,bird
57765,plane
57766,ship
57767,frog
57768,cat
57769,bird
57770,cat
57771,car
57772,frog
57773,car
57774,cat
57775,cat
57776,cat
57777,cat
57778,plane
57779,cat
57780,bird
57781,car
57782,cat
57783,ship
57784,ship
57785,plane
57786,frog
57787,ship
57788,bird
57789,cat
57790,frog
57791,cat
57792,cat
57793,plane
57794,bird
57795,cat
57796,dog
57797,bird
57798,cat
57799,frog
57800,car
57801,cat
57802,dog
57803,cat
57804,ship
57805,cat
57806,cat
57807,cat
57808,car
57809,plane
57810,cat
57811,frog
57812,ship
57813,cat
57814,cat
57815,ship
57816,bird
57817,cat
57818,frog
57819,ship
57820,frog
57821,plane
57822,cat
57823,plane
57824,frog
57825,ship
57826,ship
57827,dog
57828,bird
57829,ship
57830,dog
57831,plane
57832,cat
57833,bird
57834,plane
57835,plane
57836,bird
57837,ship
57838,cat
57839,frog
57840,cat
57841,cat
57842,bird
57843,cat
57844,frog
57845,ship
57846,bird
57847,cat
57848,cat
57849,cat
57850,bird
57851,cat
57852,ship
57853,plane
57854,car
57855,ship
57856,frog
57857,frog
57858,ship
57859,bird
57860,car
57861,bird
57862,cat
57863,cat
57864,frog
57865,frog
57866,cat
57867,ship
57868,plane
57869,cat
57870,ship
57871,bird
57872,cat
57873,bird
57874,plane
57875,plane
57876,car
57877,cat
57878,ship
57879,ship
57880,cat
57881,ship
57882,cat
57883,cat
57884,bird
57885,car
57886,cat
57887,car
57888,plane
57889,car
57890,plane
57891,ship
57892,frog
57893,cat
57894,plane
57895,plane
57896,car
57897,frog
57898,ship
57899,plane
57900,ship
57901,ship
57902,ship
57903,plane
57904,plane
57905,frog
57906,frog
57907,frog
57908,ship
57909,bird
57910,plane
57911,frog
57912,cat
57913,dog
57914,bird
57915,bird
57916,cat
57917,ship
57918,car
57919,cat
57920,ship
57921,plane
57922,frog
57923,cat
57924,ship
57925,cat
57926,cat
57927,ship
57928,car
57929,bird
57930,cat
57931,car
57932,bird
57933,cat
57934,bird
57935,cat
57936,plane
57937,bird
57938,bird
57939,cat
57940,bird
57941,ship
57942,car
57943,cat
57944,cat
57945,ship
57946,ship
57947,bird
57948,frog
57949,cat
57950,frog
57951,cat
57952,bird
57953,plane
57954,ship
57955,frog
57956,bird
57957,ship
57958,cat
57959,ship
57960,ship
57961,ship
57962,cat
57963,cat
57964,frog
57965,ship
57966,frog
57967,ship
57968,frog
57969,frog
57970,cat
57971,cat
57972,cat
57973,ship
57974,frog
57975,cat
57976,frog
57977,plane
57978,frog
57979,frog
57980,plane
57981,cat
57982,ship
57983,cat
57984,bird
57985,bird
57986,plane
57987,ship
57988,dog
57989,bird
57990,plane
57991,bird
57992,ship
57993,cat
57994,dog
57995,bird
57996,frog
57997,bird
57998,frog
57999,bird
58000,bird
58001,cat
58002,cat
58003,bird
58004,dog
58005,car
58006,plane
58007,cat
58008,cat
58009,cat
58010,cat
58011,cat
58012,cat
58013,ship
58014,plane
58015,cat
58016,cat
58017,plane
58018,ship
58019,cat
58020,bird
58021,cat
58022,plane
58023,plane
58024,bird
58025,ship
58026,frog
58027,cat
58028,ship
58029,ship
58030,ship
58031,ship
58032,car
58033,ship
58034,cat
58035,cat
58036,frog
58037,car
58038,cat
58039,ship
58040,plane
58041,ship
58042,bird
58043,ship
58044,plane
58045,cat
58046,car
58047,cat
58048,ship
58049,cat
58050,bird
58051,bird
58052,bird
58053,cat
58054,ship
58055,plane
58056,ship
58057,bird
58058,bird
58059,ship
58060,ship
58061,plane
58062,frog
58063,dog
58064,frog
58065,ship
58066,bird
58067,dog
58068,frog
58069,car
58070,frog
58071,car
58072,plane
58073,ship
58074,plane
58075,cat
58076,plane
58077,cat
58078,ship
58079,cat
58080,plane
58081,cat
58082,bird
58083,bird
58084,bird
58085,frog
58086,plane
58087,ship
58088,bird
58089,cat
58090,frog
58091,bird
58092,plane
58093,cat
58094,plane
58095,cat
58096,frog
58097,bird
58098,frog
58099,bird
58100,plane
58101,cat
58102,plane
58103,plane
58104,plane
58105,frog
58106,plane
58107,bird
58108,dog
58109,plane
58110,bird
58111,plane
58112,plane
58113,ship
58114,cat
58115,plane
58116,bird
58117,dog
58118,plane
58119,ship
58120,ship
58121,car
58122,plane
58123,bird
58124,frog
58125,cat
58126,ship
58127,ship
58128,dog
58129,cat
58130,dog
58131,frog
58132,cat
58133,ship
58134,ship
58135,ship
58136,plane
58137,cat
58138,frog
58139,frog
58140,plane
58141,bird
58142,plane
58143,cat
58144,cat
58145,ship
58146,cat
58147,frog
58148,ship
58149,plane
58150,ship
58151,ship
58152,frog
58153,ship
58154,plane
58155,plane
58156,ship
58157,ship
58158,cat
58159,ship
58160,cat
58161,bird
58162,bird
58163,bird
58164,bird
58165,ship
58166,cat
58167,bird
58168,frog
58169,cat
58170,bird
58171,plane
58172,frog
58173,ship
58174,cat
58175,bird
58176,cat
58177,bird
58178,cat
58179,bird
58180,cat
58181,ship
58182,cat
58183,ship
58184,cat
58185,cat
58186,plane
58187,car
58188,plane
58189,plane
58190,cat
58191,bird
58192,bird
58193,plane
58194,ship
58195,frog
58196,dog
58197,cat
58198,ship
58199,plane
58200,plane
58201,car
58202,frog
58203,car
58204,plane
58205,plane
58206,car
58207,bird
58208,cat
58209,cat
58210,car
58211,cat
58212,ship
58213,cat
58214,dog
58215,plane
58216,cat
58217,bird
58218,bird
58219,bird
58220,cat
58221,bird
58222,frog
58223,frog
58224,cat
58225,bird
58226,cat
58227,plane
58228,bird
58229,cat
58230,plane
58231,dog
58232,bird
58233,plane
58234,cat
58235,cat
58236,plane
58237,plane
58238,cat
58239,bird
58240,frog
58241,plane
58242,bird
58243,car
58244,cat
58245,ship
58246,deer
58247,cat
58248,plane
58249,cat
58250,plane
58251,bird
58252,cat
58253,bird
58254,frog
58255,cat
58256,frog
58257,plane
58258,cat
58259,car
58260,car
58261,plane
58262,plane
58263,ship
58264,car
58265,frog
58266,bird
58267,cat
58268,ship
58269,cat
58270,bird
58271,frog
58272,plane
58273,ship
58274,frog
58275,ship
58276,ship
58277,cat
58278,ship
58279,cat
58280,plane
58281,ship
58282,ship
58283,cat
58284,ship
58285,frog
58286,bird
58287,plane
58288,ship
58289,bird
58290,bird
58291,plane
58292,ship
58293,plane
58294,cat
58295,bird
58296,ship
58297,plane
58298,cat
58299,bird
58300,dog
58301,cat
58302,ship
58303,cat
58304,bird
58305,ship
58306,frog
58307,ship
58308,cat
58309,bird
58310,bird
58311,cat
58312,plane
58313,cat
58314,cat
58315,cat
58316,plane
58317,plane
58318,plane
58319,cat
58320,car
58321,ship
58322,frog
58323,cat
58324,cat
58325,ship
58326,cat
58327,cat
58328,cat
58329,ship
58330,ship
58331,cat
58332,bird
58333,plane
58334,bird
58335,plane
58336,bird
58337,ship
58338,plane
58339,bird
58340,ship
58341,ship
58342,bird
58343,plane
58344,bird
58345,bird
58346,cat
58347,plane
58348,bird
58349,cat
58350,ship
58351,plane
58352,cat
58353,frog
58354,frog
58355,cat
58356,ship
58357,cat
58358,cat
58359,cat
58360,ship
58361,bird
58362,frog
58363,bird
58364,cat
58365,cat
58366,bird
58367,frog
58368,frog
58369,plane
58370,plane
58371,bird
58372,ship
58373,bird
58374,cat
58375,cat
58376,frog
58377,cat
58378,cat
58379,car
58380,cat
58381,cat
58382,frog
58383,cat
58384,ship
58385,ship
58386,bird
58387,plane
58388,cat
58389,bird
58390,plane
58391,cat
58392,bird
58393,car
58394,ship
58395,cat
58396,cat
58397,bird
58398,bird
58399,cat
58400,cat
58401,cat
58402,cat
58403,cat
58404,cat
58405,cat
58406,plane
58407,plane
58408,plane
58409,bird
58410,car
58411,cat
58412,cat
58413,frog
58414,plane
58415,bird
58416,cat
58417,bird
58418,bird
58419,frog
58420,frog
58421,car
58422,ship
58423,ship
58424,frog
58425,frog
58426,ship
58427,bird
58428,cat
58429,bird
58430,plane
58431,cat
58432,cat
58433,ship
58434,cat
58435,ship
58436,car
58437,bird
58438,frog
58439,frog
58440,ship
58441,bird
58442,frog
58443,cat
58444,cat
58445,plane
58446,plane
58447,ship
58448,ship
58449,cat
58450,ship
58451,bird
58452,plane
58453,car
58454,ship
58455,cat
58456,cat
58457,frog
58458,plane
58459,plane
58460,ship
58461,frog
58462,ship
58463,plane
58464,ship
58465,cat
58466,frog
58467,cat
58468,ship
58469,ship
58470,plane
58471,plane
58472,plane
58473,cat
58474,ship
58475,dog
58476,ship
58477,frog
58478,plane
58479,plane
58480,cat
58481,cat
58482,cat
58483,cat
58484,plane
58485,frog
58486,plane
58487,plane
58488,cat
58489,ship
58490,car
58491,ship
58492,frog
58493,ship
58494,ship
58495,frog
58496,cat
58497,cat
58498,frog
58499,car
58500,car
58501,frog
58502,cat
58503,cat
58504,bird
58505,frog
58506,plane
58507,cat
58508,frog
58509,cat
58510,cat
58511,frog
58512,frog
58513,frog
58514,bird
58515,ship
58516,ship
58517,car
58518,dog
58519,plane
58520,frog
58521,ship
58522,frog
58523,plane
58524,cat
58525,cat
58526,frog
58527,car
58528,dog
58529,bird
58530,cat
58531,plane
58532,ship
58533,cat
58534,plane
58535,car
58536,bird
58537,bird
58538,cat
58539,frog
58540,bird
58541,frog
58542,plane
58543,ship
58544,cat
58545,cat
58546,ship
58547,plane
58548,ship
58549,ship
58550,cat
58551,ship
58552,frog
58553,frog
58554,ship
58555,cat
58556,cat
58557,ship
58558,bird
58559,cat
58560,frog
58561,cat
58562,bird
58563,ship
58564,plane
58565,plane
58566,ship
58567,cat
58568,cat
58569,plane
58570,dog
58571,cat
58572,ship
58573,plane
58574,bird
58575,cat
58576,dog
58577,cat
58578,cat
58579,cat
58580,frog
58581,ship
58582,bird
58583,plane
58584,ship
58585,bird
58586,cat
58587,plane
58588,cat
58589,ship
58590,plane
58591,plane
58592,cat
58593,cat
58594,bird
58595,bird
58596,plane
58597,frog
58598,plane
58599,cat
58600,bird
58601,car
58602,frog
58603,ship
58604,bird
58605,cat
58606,bird
58607,plane
58608,cat
58609,bird
58610,bird
58611,bird
58612,bird
58613,bird
58614,dog
58615,frog
58616,cat
58617,ship
58618,cat
58619,bird
58620,cat
58621,plane
58622,cat
58623,cat
58624,frog
58625,ship
58626,ship
58627,cat
58628,dog
58629,bird
58630,plane
58631,cat
58632,car
58633,bird
58634,ship
58635,cat
58636,bird
58637,plane
58638,cat
58639,frog
58640,cat
58641,bird
58642,bird
58643,ship
58644,bird
58645,plane
58646,frog
58647,bird
58648,ship
58649,plane
58650,cat
58651,car
58652,bird
58653,cat
58654,ship
58655,frog
58656,ship
58657,plane
58658,cat
58659,car
58660,cat
58661,cat
58662,car
58663,ship
58664,cat
58665,bird
58666,plane
58667,frog
58668,car
58669,ship
58670,bird
58671,plane
58672,dog
58673,plane
58674,cat
58675,bird
58676,ship
58677,ship
58678,ship
58679,frog
58680,ship
58681,cat
58682,car
58683,cat
58684,cat
58685,plane
58686,plane
58687,cat
58688,bird
58689,ship
58690,cat
58691,cat
58692,ship
58693,ship
58694,dog
58695,bird
58696,cat
58697,ship
58698,ship
58699,ship
58700,frog
58701,ship
58702,ship
58703,plane
58704,ship
58705,car
58706,ship
58707,plane
58708,cat
58709,bird
58710,cat
58711,cat
58712,plane
58713,ship
58714,bird
58715,cat
58716,frog
58717,dog
58718,ship
58719,plane
58720,cat
58721,car
58722,cat
58723,bird
58724,ship
58725,frog
58726,plane
58727,bird
58728,bird
58729,bird
58730,dog
58731,car
58732,cat
58733,ship
58734,plane
58735,bird
58736,cat
58737,ship
58738,frog
58739,ship
58740,ship
58741,bird
58742,plane
58743,cat
58744,ship
58745,ship
58746,plane
58747,frog
58748,cat
58749,frog
58750,bird
58751,bird
58752,cat
58753,bird
58754,cat
58755,plane
58756,cat
58757,cat
58758,ship
58759,dog
58760,ship
58761,plane
58762,cat
58763,frog
58764,frog
58765,cat
58766,cat
58767,plane
58768,plane
58769,cat
58770,frog
58771,dog
58772,dog
58773,cat
58774,frog
58775,ship
58776,frog
58777,ship
58778,plane
58779,cat
58780,ship
58781,car
58782,plane
58783,plane
58784,frog
58785,plane
58786,bird
58787,car
58788,plane
58789,cat
58790,ship
58791,cat
58792,ship
58793,cat
58794,ship
58795,cat
58796,car
58797,cat
58798,plane
58799,frog
58800,frog
58801,bird
58802,cat
58803,cat
58804,car
58805,bird
58806,cat
58807,bird
58808,bird
58809,cat
58810,plane
58811,ship
58812,frog
58813,cat
58814,cat
58815,ship
58816,ship
58817,cat
58818,plane
58819,cat
58820,bird
58821,cat
58822,plane
58823,car
58824,cat
58825,cat
58826,frog
58827,plane
58828,plane
58829,ship
58830,ship
58831,cat
58832,bird
58833,plane
58834,frog
58835,cat
58836,ship
58837,frog
58838,cat
58839,plane
58840,frog
58841,plane
58842,car
58843,cat
58844,bird
58845,frog
58846,cat
58847,cat
58848,cat
58849,bird
58850,frog
58851,frog
58852,cat
58853,bird
58854,ship
58855,frog
58856,cat
58857,cat
58858,frog
58859,cat
58860,ship
58861,dog
58862,ship
58863,frog
58864,cat
58865,ship
58866,frog
58867,bird
58868,ship
58869,frog
58870,frog
58871,cat
58872,cat
58873,bird
58874,cat
58875,cat
58876,frog
58877,car
58878,plane
58879,plane
58880,plane
58881,bird
58882,ship
58883,bird
58884,cat
58885,cat
58886,frog
58887,plane
58888,bird
58889,car
58890,ship
58891,cat
58892,cat
58893,frog
58894,dog
58895,cat
58896,cat
58897,cat
58898,ship
58899,ship
58900,plane
58901,ship
58902,plane
58903,cat
58904,cat
58905,car
58906,ship
58907,bird
58908,bird
58909,plane
58910,bird
58911,car
58912,cat
58913,cat
58914,ship
58915,bird
58916,car
58917,plane
58918,cat
58919,cat
58920,cat
58921,ship
58922,plane
58923,ship
58924,ship
58925,frog
58926,cat
58927,car
58928,ship
58929,frog
58930,bird
58931,cat
58932,bird
58933,cat
58934,plane
58935,bird
58936,frog
58937,ship
58938,bird
58939,bird
58940,plane
58941,frog
58942,ship
58943,car
58944,cat
58945,ship
58946,plane
58947,frog
58948,frog
58949,cat
58950,plane
58951,cat
58952,cat
58953,bird
58954,bird
58955,cat
58956,ship
58957,cat
58958,frog
58959,cat
58960,ship
58961,cat
58962,bird
58963,cat
58964,frog
58965,bird
58966,bird
58967,cat
58968,frog
58969,ship
58970,plane
58971,bird
58972,cat
58973,ship
58974,cat
58975,cat
58976,bird
58977,bird
58978,ship
58979,plane
58980,cat
58981,plane
58982,cat
58983,cat
58984,cat
58985,plane
58986,cat
58987,ship
58988,cat
58989,bird
58990,cat
58991,plane
58992,plane
58993,plane
58994,cat
58995,cat
58996,cat
58997,frog
58998,ship
58999,bird
59000,frog
59001,plane
59002,plane
59003,car
59004,dog
59005,cat
59006,cat
59007,frog
59008,bird
59009,frog
59010,car
59011,cat
59012,car
59013,plane
59014,frog
59015,cat
59016,cat
59017,bird
59018,ship
59019,bird
59020,bird
59021,bird
59022,cat
59023,ship
59024,plane
59025,cat
59026,plane
59027,bird
59028,plane
59029,plane
59030,cat
59031,car
59032,ship
59033,ship
59034,cat
59035,ship
59036,bird
59037,cat
59038,cat
